"VBELN";"ERDAT";"ERNAM";"VKORG";"KUNNR";"POSNR";"ARKTX";"NETWR";"WAERK";"KWMENG"
"9745";"2007-01-14 00:00:00.000000000";"MAASSBERG";"1000";"1460";"30";"SIM-Modul 8M x 36, 70 ns";"5550.6E0";"EUR";"58.0E0"
"9751";"2007-01-14 00:00:00.000000000";"OBERBOERSCHG";"2400";"2401";"10";"Pump PRECISION 102";"59800.0E0";"EUR";"23.0E0"
"9752";"2007-01-14 00:00:00.000000000";"OBERBOERSCHG";"2400";"2401";"10";"Pump PRECISION 103";"57000.0E0";"EUR";"19.0E0"
"9753";"2007-01-14 00:00:00.000000000";"OBERBOERSCHG";"2400";"2401";"10";"Pump PRECISION 104";"76250.0E0";"EUR";"25.0E0"
"9754";"2007-01-14 00:00:00.000000000";"OBERBOERSCHG";"2400";"2402";"10";"Pump PRECISION 102";"57200.0E0";"EUR";"22.0E0"
"9755";"2007-01-14 00:00:00.000000000";"OBERBOERSCHG";"2400";"2402";"10";"Pump PRECISION 103";"54000.0E0";"EUR";"18.0E0"
"9756";"2007-01-14 00:00:00.000000000";"OBERBOERSCHG";"2400";"2402";"10";"Pump PRECISION 104";"79300.0E0";"EUR";"26.0E0"
"9757";"2007-01-14 00:00:00.000000000";"OBERBOERSCHG";"2500";"2502";"10";"Pump PRECISION 102";"69000.0E0";"EUR";"23.0E0"
"9758";"2007-01-14 00:00:00.000000000";"OBERBOERSCHG";"2500";"2502";"10";"Pump PRECISION 103";"57800.0E0";"EUR";"17.0E0"
"9759";"2007-01-14 00:00:00.000000000";"OBERBOERSCHG";"2500";"2502";"10";"Pump PRECISION 104";"82800.0E0";"EUR";"24.0E0"
"9760";"2007-01-14 00:00:00.000000000";"OBERBOERSCHG";"2500";"2503";"10";"Pump PRECISION 102";"96000.0E0";"EUR";"32.0E0"
"9761";"2007-01-14 00:00:00.000000000";"OBERBOERSCHG";"2500";"2503";"10";"Pump PRECISION 103";"78200.0E0";"EUR";"23.0E0"
"9762";"2007-01-14 00:00:00.000000000";"OBERBOERSCHG";"2500";"2503";"10";"Pump PRECISION 104";"117300.0E0";"EUR";"34.0E0"
"9764";"2007-01-15 00:00:00.000000000";"MAASSBERG";"1000";"1174";"10";"CrossFun / 350 cm3";"385000.0E0";"EUR";"55.0E0"
"9765";"2007-01-15 00:00:00.000000000";"MAASSBERG";"1000";"1460";"10";"SEC Multisync XV 17";"11660.4E0";"EUR";"9.0E0"
"9765";"2007-01-15 00:00:00.000000000";"MAASSBERG";"1000";"1460";"20";"Jotachi SN 7000";"10676.4E0";"EUR";"12.0E0"
"9765";"2007-01-15 00:00:00.000000000";"MAASSBERG";"1000";"1460";"30";"Flatscreen MS 1575P";"7866.6E0";"EUR";"7.0E0"
"9765";"2007-01-15 00:00:00.000000000";"MAASSBERG";"1000";"1460";"40";"MAG DX 15F/Fe";"8661.4E0";"EUR";"11.0E0"
"9766";"2007-01-15 00:00:00.000000000";"MAASSBERG";"1000";"2130";"10";"Sunny Extrem";"1016.5E0";"EUR";"1.0E0"
"9767";"2007-01-15 00:00:00.000000000";"MAASSBERG";"1000";"1033";"10";"Jotachi SN 7000";"38427.2E0";"EUR";"47.0E0"
"9767";"2007-01-15 00:00:00.000000000";"MAASSBERG";"1000";"1033";"20";"Flatscreen MS 1575P";"38750.0E0";"EUR";"31.0E0"
"9767";"2007-01-15 00:00:00.000000000";"MAASSBERG";"1000";"1033";"30";"Sunny Extrem";"51850.8E0";"EUR";"54.0E0"
"9767";"2007-01-15 00:00:00.000000000";"MAASSBERG";"1000";"1033";"40";"MAG DX 15F/Fe";"28405.0E0";"EUR";"38.0E0"
"9768";"2007-01-15 00:00:00.000000000";"MAASSBERG";"1000";"2004";"10";"SEC Multisync XV 17";"50081.5E0";"EUR";"41.0E0"
"9769";"2007-01-20 00:00:00.000000000";"MAASSBERG";"1000";"1321";"10";"Pumpe PRECISION 104";"85385.0E0";"EUR";"25.0E0"
"9769";"2007-01-20 00:00:00.000000000";"MAASSBERG";"1000";"1321";"20";"Pumpe PRECISION 103";"99702.0E0";"EUR";"30.0E0"
"9769";"2007-01-20 00:00:00.000000000";"MAASSBERG";"1000";"1321";"30";"Pumpe Standard IDESNORM 100-402";"207051.0E0";"EUR";"65.0E0"
"9769";"2007-01-20 00:00:00.000000000";"MAASSBERG";"1000";"1321";"40";"Pumpe PRECISION 101";"107168.0E0";"EUR";"40.0E0"
"9770";"2007-01-20 00:00:00.000000000";"MAASSBERG";"1000";"1032";"10";"Pumpe PRECISION 102";"72890.4E0";"EUR";"24.0E0"
"9772";"2007-01-23 00:00:00.000000000";"MAASSBERG";"1000";"2007";"10";""PAQ Bildschirm, 20"", Farbe"";"4928.8E0";"EUR";"4.0E0"
"9773";"2007-01-23 00:00:00.000000000";"MAASSBERG";"1000";"2130";"10";""PAQ Bildschirm, 20"", Farbe"";"24644.0E0";"EUR";"20.0E0"
"9776";"2007-01-26 00:00:00.000000000";"MAASSBERG";"1000";"1172";"10";""TFT Bildschirm, 17""1"";"2597.2E0";"EUR";"4.0E0"
"9786";"2007-02-03 00:00:00.000000000";"MAASSBERG";"1000";"1172";"10";"Tastatur Standard - Modell EURO";"23020.8E0";"EUR";"384.0E0"
"9786";"2007-02-03 00:00:00.000000000";"MAASSBERG";"1000";"1172";"20";"SIM-Modul 4M x 36, 70 ns";"5617.5E0";"EUR";"105.0E0"
"9786";"2007-02-03 00:00:00.000000000";"MAASSBERG";"1000";"1172";"30";"Tastatur Profesional - Modell NATURAL";"21992.4E0";"EUR";"246.0E0"
"9786";"2007-02-03 00:00:00.000000000";"MAASSBERG";"1000";"1172";"40";"Festplatte 10.80 GB / SCSI-2-Fast";"70246.2E0";"EUR";"318.0E0"
"9788";"2007-02-04 00:00:00.000000000";"MAASSBERG";"1000";"1900";"10";"Motorradhelm - Standard";"103200.0E0";"EUR";"344.0E0"
"9788";"2007-02-04 00:00:00.000000000";"MAASSBERG";"1000";"1900";"20";""Scheinwerfer ""Deluxe"""";"45240.0E0";"EUR";"754.0E0"
"9789";"2007-02-04 00:00:00.000000000";"MAASSBERG";"1000";"2007";"10";"Jotachi SN4000";"18743.4E0";"EUR";"13.0E0"
"9789";"2007-02-04 00:00:00.000000000";"MAASSBERG";"1000";"2007";"20";"MAG DX 17F";"9939.6E0";"EUR";"12.0E0"
"9789";"2007-02-04 00:00:00.000000000";"MAASSBERG";"1000";"2007";"30";"Flatscreen MS 1585";"10823.4E0";"EUR";"9.0E0"
"9789";"2007-02-04 00:00:00.000000000";"MAASSBERG";"1000";"2007";"40";"Flatscreen LE 50 P";"5398.8E0";"EUR";"12.0E0"
"9790";"2007-02-04 00:00:00.000000000";"MAASSBERG";"1000";"1460";"10";"Sunny Sunny 01";"6013.0E0";"EUR";"7.0E0"
"9791";"2007-02-04 00:00:00.000000000";"MAASSBERG";"1000";"1033";"10";"Flatscreen MS 1585";"51813.0E0";"EUR";"45.0E0"
"9791";"2007-02-04 00:00:00.000000000";"MAASSBERG";"1000";"1033";"20";"MAG DX 17F";"34196.8E0";"EUR";"44.0E0"
"9791";"2007-02-04 00:00:00.000000000";"MAASSBERG";"1000";"1033";"30";"Flatscreen LE 50 P";"14497.0E0";"EUR";"35.0E0"
"9791";"2007-02-04 00:00:00.000000000";"MAASSBERG";"1000";"1033";"40";"Jotachi SN4000";"68394.2E0";"EUR";"49.0E0"
"9792";"2007-02-04 00:00:00.000000000";"MAASSBERG";"1000";"2140";"10";"Sunny Sunny 01";"34169.4E0";"EUR";"41.0E0"
"9798";"2007-02-05 00:00:00.000000000";"MAASSBERG";"1000";"1360";"10";"Tastatur Standard - Modell EURO-Special";"21093.15E0";"EUR";"377.0E0"
"9798";"2007-02-05 00:00:00.000000000";"MAASSBERG";"1000";"1360";"20";"SIM-Modul M8M x 32, 128MB  DDR-RAM";"9099.2E0";"EUR";"121.0E0"
"9798";"2007-02-05 00:00:00.000000000";"MAASSBERG";"1000";"1360";"30";"Festplatte 21.49 GB / SCSI-2-Fast";"49438.4E0";"EUR";"176.0E0"
"9798";"2007-02-05 00:00:00.000000000";"MAASSBERG";"1000";"1360";"40";"Prozessor  700  MHz";"19050.9E0";"EUR";"69.0E0"
"9799";"2007-02-05 00:00:00.000000000";"MMUELLER";"1000";"1033";"10";"Gluehlampe 60 Watt klar 220/235V";"30.14E0";"EUR";"80.0E0"
"9800";"2007-02-05 00:00:00.000000000";"MMUELLER";"1000";"1033";"10";"Gluehlampe 60 Watt klar 220/235V";"3.77E0";"EUR";"10.0E0"
"9801";"2007-02-05 00:00:00.000000000";"MMUELLER";"1000";"1300";"10";"Gluehlampe 80 Watt klar 220/235V";"19.66E0";"EUR";"50.0E0"
"9802";"2007-02-05 00:00:00.000000000";"MMUELLER";"1000";"1460";"10";"CD-ROM Laufwerk";"1120.5E0";"EUR";"15.0E0"
"9803";"2007-02-05 00:00:00.000000000";"MMUELLER";"1000";"1001";"10";"Gluehlampe 60 Watt klar 220/235V";"26.38E0";"EUR";"70.0E0"
"9804";"2007-02-05 00:00:00.000000000";"MMUELLER";"1000";"1002";"10";"Gluehlampe 80 Watt klar 220/235V";"31.46E0";"EUR";"80.0E0"
"9805";"2007-02-05 00:00:00.000000000";"MMUELLER";"1000";"1174";"10";"Flatscreen LE 64P";"1100.0E0";"EUR";"1.0E0"
"9806";"2007-02-05 00:00:00.000000000";"MMUELLER";"1000";"1174";"10";"Flatscreen LE 64P";"48400.0E0";"EUR";"44.0E0"
"9807";"2007-02-05 00:00:00.000000000";"MMUELLER";"1000";"1175";"10";"Flatscreen MS 1575P";"55000.0E0";"EUR";"44.0E0"
"9808";"2007-02-05 00:00:00.000000000";"MMUELLER";"1000";"1175";"10";"Flatscreen MS 1575P";"1250.0E0";"EUR";"1.0E0"
"9810";"2007-02-06 00:00:00.000000000";"MAASSBERG";"1000";"2300";"10";""R³cklicht ""Deluxe"""";"13560.0E0";"EUR";"452.0E0"
"9810";"2007-02-06 00:00:00.000000000";"MAASSBERG";"1000";"2300";"20";""Benzintank ""Deluxe""-Zierstreifen"";"18400.0E0";"EUR";"736.0E0"
"9811";"2007-02-06 00:00:00.000000000";"MAASSBERG";"1000";"1172";"10";"MAG PA/DX 175";"12161.8E0";"EUR";"14.0E0"
"9811";"2007-02-06 00:00:00.000000000";"MAASSBERG";"1000";"1172";"20";"Flatscreen MS 1460 P";"10308.0E0";"EUR";"12.0E0"
"9811";"2007-02-06 00:00:00.000000000";"MAASSBERG";"1000";"1172";"30";"Jotachi SN4500";"12940.2E0";"EUR";"18.0E0"
"9811";"2007-02-06 00:00:00.000000000";"MAASSBERG";"1000";"1172";"40";"Sunny Xa1";"6864.9E0";"EUR";"7.0E0"
"9812";"2007-02-06 00:00:00.000000000";"MAASSBERG";"1000";"2130";"10";"Flatscreen MS 1775P";"15204.0E0";"EUR";"12.0E0"
"9813";"2007-02-06 00:00:00.000000000";"MAASSBERG";"1000";"2200";"10";"Jotachi SN4500";"31881.6E0";"EUR";"48.0E0"
"9813";"2007-02-06 00:00:00.000000000";"MAASSBERG";"1000";"2200";"20";"Flatscreen MS 1775P";"51664.5E0";"EUR";"43.0E0"
"9813";"2007-02-06 00:00:00.000000000";"MAASSBERG";"1000";"2200";"30";"Flatscreen MS 1460 P";"65800.0E0";"EUR";"47.0E0"
"9813";"2007-02-06 00:00:00.000000000";"MAASSBERG";"1000";"2200";"40";"MAG PA/DX 175";"39244.8E0";"EUR";"48.0E0"
"9814";"2007-02-06 00:00:00.000000000";"MAASSBERG";"1000";"2004";"10";"Sunny Xa1";"42473.2E0";"EUR";"44.0E0"
"9820";"2007-02-09 00:00:00.000000000";"MAASSBERG";"1000";"1460";"10";"SIM-Modul 256 MB 16M x 32, 70 ns";"11713.2E0";"EUR";"86.0E0"
"9820";"2007-02-09 00:00:00.000000000";"MAASSBERG";"1000";"1460";"20";"Tastatur Professional - Modell PROFITEC";"19890.0E0";"EUR";"306.0E0"
"9820";"2007-02-09 00:00:00.000000000";"MAASSBERG";"1000";"1460";"30";"Festplatte 42.94 GB / SCSI-2-Fast";"28538.4E0";"EUR";"92.0E0"
"9820";"2007-02-09 00:00:00.000000000";"MAASSBERG";"1000";"1460";"40";"Prozessor  500 MHz";"29685.6E0";"EUR";"186.0E0"
"9822";"2007-02-10 00:00:00.000000000";"MAASSBERG";"1000";"1174";"10";"SunFun / 1200 cm3";"930000.0E0";"EUR";"62.0E0"
"9823";"2007-02-10 00:00:00.000000000";"MAASSBERG";"1000";"2007";"10";"Sunny Tetral3";"6614.3E0";"EUR";"7.0E0"
"9823";"2007-02-10 00:00:00.000000000";"MAASSBERG";"1000";"2007";"20";"Flatscreen MS 1785P";"21531.2E0";"EUR";"16.0E0"
"9823";"2007-02-10 00:00:00.000000000";"MAASSBERG";"1000";"2007";"30";"Jotachi SN5000";"15544.8E0";"EUR";"18.0E0"
"9823";"2007-02-10 00:00:00.000000000";"MAASSBERG";"1000";"2007";"40";"SEC Multisync XV15";"13142.4E0";"EUR";"12.0E0"
"9824";"2007-02-10 00:00:00.000000000";"MAASSBERG";"1000";"1360";"10";"Flatscreen LE 64P";"12902.4E0";"EUR";"18.0E0"
"9825";"2007-02-10 00:00:00.000000000";"MAASSBERG";"1000";"1033";"10";"SEC Multisync XV15";"41536.0E0";"EUR";"40.0E0"
"9825";"2007-02-10 00:00:00.000000000";"MAASSBERG";"1000";"1033";"20";"Flatscreen MS 1785P";"65190.0E0";"EUR";"50.0E0"
"9825";"2007-02-10 00:00:00.000000000";"MAASSBERG";"1000";"1033";"30";"Flatscreen LE 64P";"31900.0E0";"EUR";"29.0E0"
"9825";"2007-02-10 00:00:00.000000000";"MAASSBERG";"1000";"1033";"40";"Jotachi SN5000";"37710.0E0";"EUR";"50.0E0"
"9826";"2007-02-10 00:00:00.000000000";"MAASSBERG";"1000";"2140";"10";"Sunny Tetral3";"45994.0E0";"EUR";"52.0E0"
"9831";"2007-02-11 00:00:00.000000000";"MAASSBERG";"1000";"2130";"10";"SIM-Modul 8M x 36, 70 ns";"5742.0E0";"EUR";"60.0E0"
"9831";"2007-02-11 00:00:00.000000000";"MAASSBERG";"1000";"2130";"20";"Tastatur Professional - Modell MAXITEC";"20716.2E0";"EUR";"306.0E0"
"9831";"2007-02-11 00:00:00.000000000";"MAASSBERG";"1000";"2130";"30";"Festplatte 21.13 GB /  ATA-2";"82812.4E0";"EUR";"319.0E0"
"9833";"2007-02-12 00:00:00.000000000";"MAASSBERG";"1000";"1901";"10";"CrossFun / 350 cm3";"404579.0E0";"USD";"58.0E0"
"9834";"2007-02-12 00:00:00.000000000";"MAASSBERG";"1000";"1172";"10";"MAG DX 15F/Fe";"9448.8E0";"EUR";"12.0E0"
"9834";"2007-02-12 00:00:00.000000000";"MAASSBERG";"1000";"1172";"20";"Jotachi SN 7000";"11566.1E0";"EUR";"13.0E0"
"9834";"2007-02-12 00:00:00.000000000";"MAASSBERG";"1000";"1172";"30";"Sunny Extrem";"1016.5E0";"EUR";"1.0E0"
"9834";"2007-02-12 00:00:00.000000000";"MAASSBERG";"1000";"1172";"40";"SEC Multisync XV 17";"11660.4E0";"EUR";"9.0E0"
"9835";"2007-02-12 00:00:00.000000000";"MAASSBERG";"1000";"2130";"10";"Flatscreen MS 1575P";"8990.4E0";"EUR";"8.0E0"
"9836";"2007-02-12 00:00:00.000000000";"MAASSBERG";"1000";"2200";"10";"MAG DX 15F/Fe";"29900.0E0";"EUR";"40.0E0"
"9836";"2007-02-12 00:00:00.000000000";"MAASSBERG";"1000";"2200";"20";"Jotachi SN 7000";"40880.0E0";"EUR";"50.0E0"
"9836";"2007-02-12 00:00:00.000000000";"MAASSBERG";"1000";"2200";"30";"Flatscreen MS 1575P";"41250.0E0";"EUR";"33.0E0"
"9836";"2007-02-12 00:00:00.000000000";"MAASSBERG";"1000";"2200";"40";"SEC Multisync XV 17";"52524.5E0";"EUR";"43.0E0"
"9837";"2007-02-12 00:00:00.000000000";"MAASSBERG";"1000";"2004";"10";"Sunny Extrem";"55691.6E0";"EUR";"58.0E0"
"9844";"2007-02-17 00:00:00.000000000";"MAASSBERG";"1000";"1321";"10";"Pumpe PRECISION 102";"72890.4E0";"EUR";"24.0E0"
"9844";"2007-02-17 00:00:00.000000000";"MAASSBERG";"1000";"1321";"20";"Pumpe PRECISION 103";"96378.6E0";"EUR";"29.0E0"
"9844";"2007-02-17 00:00:00.000000000";"MAASSBERG";"1000";"1321";"30";"Pumpe Standard IDESNORM 100-402";"207051.0E0";"EUR";"65.0E0"
"9844";"2007-02-17 00:00:00.000000000";"MAASSBERG";"1000";"1321";"40";"Pumpe PRECISION 101";"104488.8E0";"EUR";"39.0E0"
"9845";"2007-02-17 00:00:00.000000000";"MAASSBERG";"1000";"2000";"10";"Pumpe PRECISION 104";"85385.0E0";"EUR";"25.0E0"
"9846";"2007-02-17 00:00:00.000000000";"OBERBOERSCHG";"2500";"2502";"10";"Pump PRECISION 102";"72000.0E0";"EUR";"24.0E0"
"9847";"2007-02-17 00:00:00.000000000";"OBERBOERSCHG";"2500";"2502";"10";"Pump PRECISION 103";"68000.0E0";"EUR";"20.0E0"
"9848";"2007-02-17 00:00:00.000000000";"OBERBOERSCHG";"2500";"2502";"10";"Pump PRECISION 104";"93150.0E0";"EUR";"27.0E0"
"9849";"2007-02-17 00:00:00.000000000";"OBERBOERSCHG";"2500";"2503";"10";"Pump PRECISION 102";"105000.0E0";"EUR";"35.0E0"
"9850";"2007-02-17 00:00:00.000000000";"OBERBOERSCHG";"2500";"2503";"10";"Pump PRECISION 103";"85000.0E0";"EUR";"25.0E0"
"9851";"2007-02-17 00:00:00.000000000";"OBERBOERSCHG";"2500";"2503";"10";"Pump PRECISION 104";"127650.0E0";"EUR";"37.0E0"
"9852";"2007-02-17 00:00:00.000000000";"OBERBOERSCHG";"2400";"2401";"10";"Pump PRECISION 102";"67600.0E0";"EUR";"26.0E0"
"9853";"2007-02-17 00:00:00.000000000";"OBERBOERSCHG";"2400";"2401";"10";"Pump PRECISION 103";"57000.0E0";"EUR";"19.0E0"
"9854";"2007-02-17 00:00:00.000000000";"OBERBOERSCHG";"2400";"2401";"10";"Pump PRECISION 104";"88450.0E0";"EUR";"29.0E0"
"9855";"2007-02-17 00:00:00.000000000";"OBERBOERSCHG";"2400";"2402";"10";"Pump PRECISION 102";"65000.0E0";"EUR";"25.0E0"
"9856";"2007-02-17 00:00:00.000000000";"OBERBOERSCHG";"2400";"2402";"10";"Pump PRECISION 103";"63000.0E0";"EUR";"21.0E0"
"9857";"2007-02-17 00:00:00.000000000";"OBERBOERSCHG";"2400";"2402";"10";"Pump PRECISION 104";"76250.0E0";"EUR";"25.0E0"
"9860";"2007-02-20 00:00:00.000000000";"MAASSBERG";"1000";"2007";"10";""PAQ Bildschirm, 20"", Farbe"";"4928.8E0";"EUR";"4.0E0"
"9861";"2007-02-20 00:00:00.000000000";"MAASSBERG";"1000";"1460";"10";""PAQ Bildschirm, 20"", Farbe"";"25876.2E0";"EUR";"21.0E0"
"9862";"2007-02-23 00:00:00.000000000";"MAASSBERG";"1000";"1360";"10";""TFT Bildschirm, 17""1"";"3246.5E0";"EUR";"5.0E0"
"9863";"2007-02-23 00:00:00.000000000";"MAASSBERG";"1000";"2007";"10";""TFT Bildschirm, 17""1"";"16881.8E0";"EUR";"26.0E0"
"9869";"2007-03-02 00:00:00.000000000";"MAASSBERG";"1000";"1460";"10";"Tastatur Profesional - Modell NATURAL";"21813.6E0";"EUR";"244.0E0"
"9869";"2007-03-02 00:00:00.000000000";"MAASSBERG";"1000";"1460";"20";"SIM-Modul 4M x 36, 70 ns";"5564.0E0";"EUR";"104.0E0"
"9869";"2007-03-02 00:00:00.000000000";"MAASSBERG";"1000";"1460";"30";"Festplatte 10.80 GB / SCSI-2-Fast";"69583.5E0";"EUR";"315.0E0"
"9869";"2007-03-02 00:00:00.000000000";"MAASSBERG";"1000";"1460";"40";"Tastatur Standard - Modell EURO";"22840.95E0";"EUR";"381.0E0"
"9871";"2007-03-04 00:00:00.000000000";"MAASSBERG";"1000";"1172";"10";"SIM-Modul M8M x 32, 128MB  DDR-RAM";"9024.0E0";"EUR";"120.0E0"
"9871";"2007-03-04 00:00:00.000000000";"MAASSBERG";"1000";"1172";"20";"Festplatte 21.49 GB / SCSI-2-Fast";"48876.6E0";"EUR";"174.0E0"
"9871";"2007-03-04 00:00:00.000000000";"MAASSBERG";"1000";"1172";"30";"Prozessor  700  MHz";"18774.8E0";"EUR";"68.0E0"
"9871";"2007-03-04 00:00:00.000000000";"MAASSBERG";"1000";"1172";"40";"Tastatur Standard - Modell EURO-Special";"20925.3E0";"EUR";"374.0E0"
"9873";"2007-03-05 00:00:00.000000000";"MAASSBERG";"1000";"1174";"10";""Benzintank ""Deluxe""-Zierstreifen"";"21625.0E0";"EUR";"865.0E0"
"9873";"2007-03-05 00:00:00.000000000";"MAASSBERG";"1000";"1174";"20";""R³cklicht ""Deluxe"""";"15960.0E0";"EUR";"532.0E0"
"9874";"2007-03-05 00:00:00.000000000";"MAASSBERG";"1000";"1360";"10";"Flatscreen MS 1460 P";"10308.0E0";"EUR";"12.0E0"
"9874";"2007-03-05 00:00:00.000000000";"MAASSBERG";"1000";"1360";"20";"Sunny Xa1";"6864.9E0";"EUR";"7.0E0"
"9874";"2007-03-05 00:00:00.000000000";"MAASSBERG";"1000";"1360";"30";"MAG PA/DX 175";"11293.1E0";"EUR";"13.0E0"
"9874";"2007-03-05 00:00:00.000000000";"MAASSBERG";"1000";"1360";"40";"Flatscreen MS 1775P";"15204.0E0";"EUR";"12.0E0"
"9875";"2007-03-05 00:00:00.000000000";"MAASSBERG";"1000";"2007";"10";"Jotachi SN4500";"12940.2E0";"EUR";"18.0E0"
"9876";"2007-03-05 00:00:00.000000000";"MAASSBERG";"1000";"2200";"10";"Sunny Xa1";"41507.9E0";"EUR";"43.0E0"
"9876";"2007-03-05 00:00:00.000000000";"MAASSBERG";"1000";"2200";"20";"MAG PA/DX 175";"39244.8E0";"EUR";"48.0E0"
"9876";"2007-03-05 00:00:00.000000000";"MAASSBERG";"1000";"2200";"30";"Jotachi SN4500";"31217.4E0";"EUR";"47.0E0"
"9876";"2007-03-05 00:00:00.000000000";"MAASSBERG";"1000";"2200";"40";"Flatscreen MS 1775P";"50463.0E0";"EUR";"42.0E0"
"9877";"2007-03-05 00:00:00.000000000";"MAASSBERG";"1000";"2004";"10";"Flatscreen MS 1460 P";"64400.0E0";"EUR";"46.0E0"
"9878";"2007-03-05 00:00:00.000000000";"MMUELLER";"1000";"1033";"10";"Gluehlampe 60 Watt klar 220/235V";"30.14E0";"EUR";"80.0E0"
"9879";"2007-03-05 00:00:00.000000000";"MMUELLER";"1000";"1033";"10";"Gluehlampe 60 Watt klar 220/235V";"3.77E0";"EUR";"10.0E0"
"9880";"2007-03-05 00:00:00.000000000";"MMUELLER";"1000";"1300";"10";"Gluehlampe 80 Watt klar 220/235V";"19.66E0";"EUR";"50.0E0"
"9881";"2007-03-05 00:00:00.000000000";"MMUELLER";"1000";"1460";"10";"CD-ROM Laufwerk";"1120.5E0";"EUR";"15.0E0"
"9882";"2007-03-05 00:00:00.000000000";"MMUELLER";"1000";"1001";"10";"Gluehlampe 60 Watt klar 220/235V";"26.38E0";"EUR";"70.0E0"
"9883";"2007-03-05 00:00:00.000000000";"MMUELLER";"1000";"1002";"10";"Gluehlampe 80 Watt klar 220/235V";"31.46E0";"EUR";"80.0E0"
"9884";"2007-03-05 00:00:00.000000000";"MMUELLER";"1000";"1174";"10";"Flatscreen LE 64P";"1100.0E0";"EUR";"1.0E0"
"9885";"2007-03-05 00:00:00.000000000";"MMUELLER";"1000";"1174";"10";"Flatscreen LE 64P";"48400.0E0";"EUR";"44.0E0"
"9886";"2007-03-05 00:00:00.000000000";"MMUELLER";"1000";"1175";"10";"Flatscreen MS 1575P";"55000.0E0";"EUR";"44.0E0"
"9887";"2007-03-05 00:00:00.000000000";"MMUELLER";"1000";"1175";"10";"Flatscreen MS 1575P";"1250.0E0";"EUR";"1.0E0"
"9893";"2007-03-08 00:00:00.000000000";"MAASSBERG";"1000";"1360";"10";"Prozessor  500 MHz";"29366.4E0";"EUR";"184.0E0"
"9893";"2007-03-08 00:00:00.000000000";"MAASSBERG";"1000";"1360";"20";"Festplatte 42.94 GB / SCSI-2-Fast";"28228.2E0";"EUR";"91.0E0"
"9893";"2007-03-08 00:00:00.000000000";"MAASSBERG";"1000";"1360";"30";"SIM-Modul 256 MB 16M x 32, 70 ns";"11577.0E0";"EUR";"85.0E0"
"9893";"2007-03-08 00:00:00.000000000";"MAASSBERG";"1000";"1360";"40";"Tastatur Professional - Modell PROFITEC";"19695.0E0";"EUR";"303.0E0"
"9895";"2007-03-09 00:00:00.000000000";"MAASSBERG";"1000";"2300";"10";"SunFun / 1200 cm3";"1095000.0E0";"EUR";"73.0E0"
"9896";"2007-03-09 00:00:00.000000000";"MAASSBERG";"1000";"2130";"10";"SEC Multisync XV15";"13142.4E0";"EUR";"12.0E0"
"9896";"2007-03-09 00:00:00.000000000";"MAASSBERG";"1000";"2130";"20";"Flatscreen LE 64P";"12902.4E0";"EUR";"18.0E0"
"9896";"2007-03-09 00:00:00.000000000";"MAASSBERG";"1000";"2130";"30";"Flatscreen MS 1785P";"21531.2E0";"EUR";"16.0E0"
"9896";"2007-03-09 00:00:00.000000000";"MAASSBERG";"1000";"2130";"40";"Sunny Tetral3";"6614.3E0";"EUR";"7.0E0"
"9897";"2007-03-09 00:00:00.000000000";"MAASSBERG";"1000";"1172";"10";"Jotachi SN5000";"15544.8E0";"EUR";"18.0E0"
"9898";"2007-03-09 00:00:00.000000000";"MAASSBERG";"1000";"2200";"10";"SEC Multisync XV15";"40497.6E0";"EUR";"39.0E0"
"9898";"2007-03-09 00:00:00.000000000";"MAASSBERG";"1000";"2200";"20";"Flatscreen MS 1785P";"63886.2E0";"EUR";"49.0E0"
"9898";"2007-03-09 00:00:00.000000000";"MAASSBERG";"1000";"2200";"30";"Flatscreen LE 64P";"31900.0E0";"EUR";"29.0E0"
"9898";"2007-03-09 00:00:00.000000000";"MAASSBERG";"1000";"2200";"40";"Jotachi SN5000";"37710.0E0";"EUR";"50.0E0"
"9899";"2007-03-09 00:00:00.000000000";"MAASSBERG";"1000";"2140";"10";"Sunny Tetral3";"45109.5E0";"EUR";"51.0E0"
"9904";"2007-03-10 00:00:00.000000000";"MAASSBERG";"1000";"2007";"10";"Festplatte 21.13 GB /  ATA-2";"82033.6E0";"EUR";"316.0E0"
"9904";"2007-03-10 00:00:00.000000000";"MAASSBERG";"1000";"2007";"20";"SIM-Modul 8M x 36, 70 ns";"5646.3E0";"EUR";"59.0E0"
"9904";"2007-03-10 00:00:00.000000000";"MAASSBERG";"1000";"2007";"30";"Tastatur Professional - Modell MAXITEC";"20513.1E0";"EUR";"303.0E0"
"9906";"2007-03-11 00:00:00.000000000";"MAASSBERG";"1000";"1900";"10";"CrossFun / 350 cm3";"476000.0E0";"EUR";"68.0E0"
"9907";"2007-03-11 00:00:00.000000000";"MAASSBERG";"1000";"1172";"10";"SEC Multisync XV 17";"11660.4E0";"EUR";"9.0E0"
"9907";"2007-03-11 00:00:00.000000000";"MAASSBERG";"1000";"1172";"20";"MAG DX 15F/Fe";"9448.8E0";"EUR";"12.0E0"
"9907";"2007-03-11 00:00:00.000000000";"MAASSBERG";"1000";"1172";"30";"Flatscreen MS 1575P";"7866.6E0";"EUR";"7.0E0"
"9907";"2007-03-11 00:00:00.000000000";"MAASSBERG";"1000";"1172";"40";"Sunny Extrem";"1016.5E0";"EUR";"1.0E0"
